Path,label
./new_dataset/train/597.bmp,0
./new_dataset/train/598.bmp,0
./new_dataset/train/599.bmp,1
./new_dataset/train/600.bmp,1
./new_dataset/train/601.bmp,1
./new_dataset/train/602.bmp,1
./new_dataset/train/603.bmp,1
./new_dataset/train/604.bmp,0
./new_dataset/train/605.bmp,0
./new_dataset/train/606.bmp,0
./new_dataset/train/607.bmp,1
./new_dataset/train/608.bmp,1
./new_dataset/train/609.bmp,0
./new_dataset/train/610.bmp,1
./new_dataset/train/611.bmp,1
./new_dataset/train/612.bmp,0
./new_dataset/train/613.bmp,1
./new_dataset/train/614.bmp,1
./new_dataset/train/615.bmp,0
./new_dataset/train/616.bmp,0
./new_dataset/train/617.bmp,0
./new_dataset/train/618.bmp,0
./new_dataset/train/619.bmp,1
./new_dataset/train/620.bmp,1
./new_dataset/train/621.bmp,0
./new_dataset/train/622.bmp,1
./new_dataset/train/623.bmp,1
./new_dataset/train/624.bmp,0
./new_dataset/train/625.bmp,1
./new_dataset/train/626.bmp,1
./new_dataset/train/627.bmp,1
./new_dataset/train/628.bmp,1
./new_dataset/train/629.bmp,1
./new_dataset/train/630.bmp,0
./new_dataset/train/631.bmp,1
./new_dataset/train/632.bmp,1
./new_dataset/train/633.bmp,1
./new_dataset/train/634.bmp,1
./new_dataset/train/635.bmp,1
./new_dataset/train/636.bmp,0
./new_dataset/train/637.bmp,1
./new_dataset/train/638.bmp,1
./new_dataset/train/639.bmp,1
./new_dataset/train/640.bmp,0
./new_dataset/train/641.bmp,1
./new_dataset/train/642.bmp,1
./new_dataset/train/643.bmp,1
./new_dataset/train/644.bmp,1
./new_dataset/train/645.bmp,1
./new_dataset/train/646.bmp,1
./new_dataset/train/647.bmp,1
./new_dataset/train/648.bmp,1
./new_dataset/train/649.bmp,0
./new_dataset/train/650.bmp,0
./new_dataset/train/651.bmp,1
./new_dataset/train/652.bmp,0
./new_dataset/train/653.bmp,1
./new_dataset/train/654.bmp,1
./new_dataset/train/655.bmp,1
./new_dataset/train/656.bmp,1
./new_dataset/train/657.bmp,1
./new_dataset/train/658.bmp,1
./new_dataset/train/659.bmp,0
./new_dataset/train/660.bmp,1
./new_dataset/train/661.bmp,1
./new_dataset/train/662.bmp,1
./new_dataset/train/663.bmp,1
./new_dataset/train/664.bmp,0
./new_dataset/train/665.bmp,1
./new_dataset/train/666.bmp,1
./new_dataset/train/667.bmp,1
./new_dataset/train/668.bmp,0
./new_dataset/train/669.bmp,1
./new_dataset/train/670.bmp,1
./new_dataset/train/671.bmp,0
./new_dataset/train/672.bmp,1
./new_dataset/train/673.bmp,1
./new_dataset/train/674.bmp,1
./new_dataset/train/675.bmp,1
./new_dataset/train/676.bmp,0
./new_dataset/train/677.bmp,1
./new_dataset/train/678.bmp,1
./new_dataset/train/679.bmp,1
./new_dataset/train/680.bmp,0
./new_dataset/train/681.bmp,0
./new_dataset/train/682.bmp,1
./new_dataset/train/683.bmp,0
./new_dataset/train/684.bmp,0
./new_dataset/train/685.bmp,1
./new_dataset/train/686.bmp,0
./new_dataset/train/687.bmp,1
./new_dataset/train/688.bmp,1
./new_dataset/train/689.bmp,1
./new_dataset/train/690.bmp,1
./new_dataset/train/691.bmp,0
./new_dataset/train/692.bmp,0
./new_dataset/train/693.bmp,1
./new_dataset/train/694.bmp,1
./new_dataset/train/695.bmp,1
./new_dataset/train/696.bmp,1
./new_dataset/train/697.bmp,1
./new_dataset/train/698.bmp,1
./new_dataset/train/699.bmp,1
./new_dataset/train/700.bmp,1
./new_dataset/train/701.bmp,1
./new_dataset/train/702.bmp,1
./new_dataset/train/703.bmp,1
./new_dataset/train/704.bmp,0
./new_dataset/train/705.bmp,0
./new_dataset/train/706.bmp,0
./new_dataset/train/707.bmp,1
./new_dataset/train/708.bmp,1
./new_dataset/train/709.bmp,1
./new_dataset/train/710.bmp,1
./new_dataset/train/711.bmp,0
./new_dataset/train/712.bmp,0
./new_dataset/train/713.bmp,0
./new_dataset/train/714.bmp,1
./new_dataset/train/715.bmp,1
./new_dataset/train/716.bmp,1
./new_dataset/train/717.bmp,1
./new_dataset/train/718.bmp,1
./new_dataset/train/719.bmp,1
./new_dataset/train/720.bmp,1
./new_dataset/train/721.bmp,1
./new_dataset/train/722.bmp,1
./new_dataset/train/723.bmp,1
./new_dataset/train/724.bmp,0
./new_dataset/train/725.bmp,1
./new_dataset/train/726.bmp,1
./new_dataset/train/727.bmp,1
./new_dataset/train/728.bmp,0
./new_dataset/train/729.bmp,0
./new_dataset/train/730.bmp,0
./new_dataset/train/731.bmp,1
./new_dataset/train/732.bmp,0
./new_dataset/train/733.bmp,0
./new_dataset/train/734.bmp,1
./new_dataset/train/735.bmp,0
./new_dataset/train/736.bmp,0
./new_dataset/train/737.bmp,0
./new_dataset/train/738.bmp,1
./new_dataset/train/739.bmp,1
./new_dataset/train/740.bmp,1
./new_dataset/train/741.bmp,1
./new_dataset/train/742.bmp,1
./new_dataset/train/743.bmp,1
./new_dataset/train/744.bmp,0
./new_dataset/train/745.bmp,1
./new_dataset/train/746.bmp,1
./new_dataset/train/747.bmp,1
./new_dataset/train/748.bmp,1
./new_dataset/train/749.bmp,1
./new_dataset/train/750.bmp,0
./new_dataset/train/751.bmp,1
./new_dataset/train/752.bmp,0
./new_dataset/train/753.bmp,1
./new_dataset/train/754.bmp,1
./new_dataset/train/755.bmp,1
./new_dataset/train/756.bmp,1
./new_dataset/train/757.bmp,0
./new_dataset/train/758.bmp,1
./new_dataset/train/759.bmp,0
./new_dataset/train/760.bmp,1
./new_dataset/train/761.bmp,0
./new_dataset/train/762.bmp,1
./new_dataset/train/763.bmp,0
./new_dataset/train/764.bmp,1
./new_dataset/train/765.bmp,1
./new_dataset/train/766.bmp,1
./new_dataset/train/767.bmp,1
./new_dataset/train/768.bmp,1
./new_dataset/train/769.bmp,0
./new_dataset/train/770.bmp,1
./new_dataset/train/771.bmp,1
./new_dataset/train/772.bmp,0
./new_dataset/train/773.bmp,0
./new_dataset/train/774.bmp,1
./new_dataset/train/775.bmp,1
./new_dataset/train/776.bmp,1
./new_dataset/train/777.bmp,0
./new_dataset/train/778.bmp,1
./new_dataset/train/779.bmp,1
./new_dataset/train/780.bmp,1
./new_dataset/train/781.bmp,1
./new_dataset/train/782.bmp,1
./new_dataset/train/783.bmp,1
./new_dataset/train/784.bmp,0
./new_dataset/train/785.bmp,1
./new_dataset/train/786.bmp,1
./new_dataset/train/787.bmp,1
./new_dataset/train/788.bmp,0
./new_dataset/train/789.bmp,0
./new_dataset/train/790.bmp,1
./new_dataset/train/791.bmp,1
./new_dataset/train/792.bmp,0
./new_dataset/train/793.bmp,1
./new_dataset/train/794.bmp,1
./new_dataset/train/795.bmp,0
./new_dataset/train/796.bmp,1
./new_dataset/train/797.bmp,1
./new_dataset/train/798.bmp,1
./new_dataset/train/799.bmp,0
./new_dataset/train/800.bmp,1
./new_dataset/train/801.bmp,1
./new_dataset/train/802.bmp,1
./new_dataset/train/803.bmp,1
./new_dataset/train/804.bmp,0
./new_dataset/train/805.bmp,1
./new_dataset/train/806.bmp,1
./new_dataset/train/807.bmp,0
./new_dataset/train/808.bmp,1
./new_dataset/train/809.bmp,1
./new_dataset/train/810.bmp,1
./new_dataset/train/811.bmp,0
./new_dataset/train/812.bmp,1
./new_dataset/train/813.bmp,1
./new_dataset/train/814.bmp,0
./new_dataset/train/815.bmp,0
./new_dataset/train/816.bmp,1
./new_dataset/train/817.bmp,0
./new_dataset/train/818.bmp,1
./new_dataset/train/819.bmp,1
./new_dataset/train/820.bmp,0
./new_dataset/train/821.bmp,0
